name,place_id,city,county,category,address,website,phone,rating,reviews_count,photo_ref,heat_source,cold_plunge,outdoor,private_rooms
The Sea View Sauna Shroove,ChIJpVTw4rEfYEgRsyz52eUk57g,Shrove,Carlow,Leisure & Fitness,"The Sea View Sauna, Stroove, Shrove, Co. Donegal, Ireland",http://theseaviewsauna.ie/,07387 924802,4.9,99.0,ATCDNfV-EPabJj1Qa9Q8Wo0Zz0qFQ7WV0rt2C4OSLyQIpnjj6z62plpprI8pz6RWUGJcJqBLIIarFglO8nl3l5vQ0f6wP1W6uZqtWf4mBNH8zyuTTnzkocuXAQTeYTJn8wyH2TteILhDavE6Fu5XGPFRX-rrwGGKu5giEMdN6Y7btuPB7t1KyiaxxLYiDthVoLsrjg1xZyMuoudx7sNZ-LbpK2jl7lo0C8mo7XXSJ43jWl94HqUFaVfzPtGfTi0MnBoicHB_H6iPVCwNV9pxIvg0RKsZ8WtMSahNZGaBcoz_2SqjbA,,True,False,False
Power Saunas,ChIJnVvRBV-9W0gRG1W5oItdkbE,Silverstrand,Galway,Leisure & Fitness,"Lenarevagh, Silverstrand, Co. Galway, Ireland",https://powersaunas.ie/,087 454 8333,4.9,77.0,ATCDNfVdoSod4pjcobRA2RdnwGLu0LF4Ni06jnOlsVzgbl036MMwkwYtDVazHYcn0f4nTPehMGNLOTUfg6VsXPcVoRCEhqnikNkUGl_ojb0d8Kecm2tq7pDjAWdg7v9PwQG-SiJXDJTgGSDFEXDDqkNa5_8RXkYPH_HrQsBw4oYGPO84CUbiNKxQQlx2Gv5kqBvA0T9jhktIuYeJ13aWOeqc5zMNkHreaNIQ0ipsQrPAbvWFrTuCH2zn-KGnxSB9IpirhzgwovsFN2QTXt99t7Wky6UdwWTwg0PDEG_grzi3X75vPmr9eipqRDTFkV0AJmT2T21TvEALj6DbIQM1iNE1jUcnn--xZrlf7O9goV4-RERQonY_HSoJqaPuLTHsHfaXGQ0toH_pM_9-P89GxjbkvYhC7uAj21Dz8uVCoJqinuWphZG6dHViXCcpIv2izA,,False,False,False
The Barrel Sauna Dundrum,ChIJF4bmDUYJZ0gRde4vr_XyUdM,Dublin,Dublin,Leisure & Fitness,"Rear of Uncle Tom's Cabin, Dundrum Rd, Dundrum, Dublin, D14 W895, Ireland",https://www.thebarrelsauna.ie/,083 880 6043,4.9,71.0,ATCDNfVjn3WdQu2uCLp1WdhHuovdtTAc1QqGeGYGH199S-UOpN8XO5kzpm7216ui6quL_5BNBkBLdcQXG4Hwo9LVSRE2uEAAXmeXadO9yp9MCB2S50af43QsVNW_-TnXaaNGiZhS4wLwKeH1OdGvM2mjQxURgCz9p9WocZ6ldkOgQx8E33Ibs49NTXrVqGuZt-5XxC3IyKgGItd2D1FYrOifJcfvPumvgWJNMc0iMuBKcRVkFPQXE1hA3AVLasJUvK3txYsnshAEfjQ9lwrO4_AlrADhIOrftoahMWqK-sXEHPdXcnxRg2RcGTwcnG9XcjS_5Cb0b8UqMHeKchZfd8hYt2DfdB_gnQ_SEU0jMkqwr3kxzO5abjfsY6GUJKX_9O4ox-JBz0MlKGWp0gHEi__Uy5X8udJq28U8VjuVTWe9yOvDUg,Wood,True,True,False
The Hot Box Sauna Cork,ChIJRxhiNdSRREgRlS2GOpIAb94,Cork,Cork,Leisure & Fitness,"Victoria Rd, Ballintemple, Cork, T12 FCN2, Ireland",https://thehotboxsauna.ie/,(01) 912 8276,4.9,70.0,ATCDNfXqOKuwvQc06_WtR2-ccN5dxW0nnKVZeaySo8Bi7oc1Y1LyXdpaAGlVddb0ZkSRSdtBkQ0hxgSOjtJ71TV5Nc6IiRSJWRhE8gzhCMGROKUf4ad6lOtlt_PFTkyjUkGOuhYF8FnnFcCFV27I_fS1CyV4QPOIJkIfliLchLvkPsN8UaX8WpI7Kid72GQaeQ1Re-nqfyBMXNZoHlhSnMGZc3RyFiQ7lE3tCFXJsHurluXGGTlOaKWr3sXNLOSaRrtivreHp-C5aRAxUu6pgjSOc1_yMFC0uScfOB8F27vbVbYi3_VwK8h9BSXtG35uzUEjJMoQCbowX6Jsl194HexyUqNBcyu1ybXK5C-APjJ4pJf9FzTUNENCeCheAT6fPVS-SxjvdnsliggZLkj5nxqKUg3Jr1noVLvOWSk-CUrIE0-kxJU_irrAfKV8qQtjBdzm,,False,False,False
The Sauna Society,ChIJhU7RQ2u_XUgRPcAZUEaw3ok,Co. Westmeath,Cavan,Leisure & Fitness,"Tudenham Shore, Lough Ennell Caravan Park, Carrick, Carrickwood, Co. Westmeath, N91 P798, Ireland",https://www.thesaunasociety.ie/,,4.9,59.0,ATCDNfUjzZsQWy9xass2xLv5Viz1fxhYMV_7VRpC0wn_FHJA6Zi1mSOye63xubUSnW3sylYRgo-ZwfLAYpuF1qSg5a5NZqRydlywCXEV3mNM9y0QgBXtB9wAuJop80NAbv8ZBWWYtdJC_NtH19pg9BxXs1vODSavL7iGEQ08SAm6QmMLnTHQtHSG2Pk2kvWTtJgc01p_s-uPEkv1xliPl1bU3g0UQxU6E6FFKwxl9RjM2VWdeSXu3sG0nh3WCdyLVCnSubkG9Or63J5huO7WqUXXW7BxodbjUE6CMEOjDj8IXsUfkQ,Wood,True,True,False
The Hot Box Sauna Bolands Mills,ChIJ897YSDgPZ0gRzXWYEnugVmU,Dublin,Dublin,Leisure & Fitness,"unit 7 building 2, Bolands mills, Barrow St, Dublin, D04 KA9P, Ireland",https://thehotboxsauna.ie/,(01) 912 8276,4.9,58.0,ATCDNfV9lNmqFycjvra0vtLRa4FqfKTRs1hR0tN_z7Q4jzkc11UGVI9ehIAWcGJ7Oowi1T2-BqySGj3MCznsSw1E63bfy6KkzCJO3oQAOLxVcKQrv61hBQQp_7QhzA0Fn0gPBUhqHPg8mYpOj1xoBrVFJpS6kncSwED7pE3W6pHlu6c5ClVZ9HfsYb-s3IvJ7bcd4jJC2YeaaY7-vCaSLh4koYcqJIE3hEojl6fGLTp47Mk_LqYsgcdBDub_6dHTZMzsye-lh9kqk22Wz-e3UhNmAveRQRujzu4dbB94G4wHy-XebIQpsERWqA3TcslXUV-Pxa6zM6AhTqyWE1A6fzKE1M_zMk8gou6MfDvCpd2L80Qh-X85PBilkglClTxni8sNxRNDRLAvAYJnHJwI010i7MuT_mKxJ8pSjy7976IDXMWkmy1T_L8iJ6IJKdodEPa4,,True,True,False
Sunset Sauna Kerry & Beara (Coorna Cafe),ChIJ40w_w6hvRUgRsVbFsSyBpI8,Tuosist,Kerry,Leisure & Fitness,"Coornagillagh, Tuosist, Co. Kerry, Ireland",https://www.instagram.com/sunsetsaunakerry_beara,087 223 8211,4.9,58.0,ATCDNfUyS9S4BEcr3DuZdI1l-cHw7i_5vvUqF8I7QIvuWIBOH_RVW2h3ppPCc_O1LDr6-r7KU-GbI1Qvamn7THQ_kcrhpZoeaOjWgNz52SlpXiuDip6NVM5Zlj2N4ml3V0gzaQQhQwKV-QBVVJVNCxu_kbwDu640BOJOkm0QU4vFsTBALB18vQgG-Kt0J_2HsbaIhH9GlBl7Yre4jiPaxE2JKESHJTNIVtZB_Ow7oVTH1pSIPx4m8nxnICHtA5OvDM4GYc0jmucLqP5xKAJEcv-SBIy92uIZr3hVmBqthYzb0FRwBg,,False,True,False
Riverbank Sauna,ChIJz6Y-Z5UNZ0gRVSTOIDLfFrw,Dublin 20,Dublin,Dedicated Sauna,"Mill Ln, Palmerston Lower, Dublin 20, D20 DY26, Ireland",https://www.riverbanksauna.ie/,(01) 626 4363,4.9,47.0,ATCDNfWSY0Q36z6vQ7Rstms81TY1olgX28ruUJoLGt6uckbbllDD3TpV2tnfWNZ0QC94ukDxEeR1_jWQcZ66zBJAqibiyBB-gSDM7v6lIgeTF0qFy16fPGVOERagSmyNjD4bX__vBv3bfZRwzbK5GR_izIyUg1kuDfsp3JoTJpkFTl98LEAHYm9Y47BsYTC59KX10C8Tv0L4O8fA-q6_7bNVzpCukYeyzdEyHy-o45HTjfjJ2GrEYW_8S9o5FZ1aKAS7AJK2KBJ11J1XTwoUBKuHzoVHj7MZgluZKBr91MwDatThHQ,Wood,False,True,False
The Sweaty Horsebox Sauna,ChIJbTbqdvwPaEgR1jK1kfUGuRI,Wexford,Wexford,Leisure & Fitness,"Ballinesker, Curracloe, Co. Wexford, Ireland",http://buk.ie/twr,089 400 8990,4.9,44.0,ATCDNfUd0wFTgC-yHit1QOr_npk-h-l5Je_rD80-7AN8Od5aM_bG3gtNyIcs9pF8q3ckfWOkZdMvOfRA1uBTrC6giogmoRuy5q-fqhF9UySbCdhcPUDnmWUZ-0DdOqe8qx-kYeRgf0JMxcJEA6tMFrkUaykRe1f_XjmdGNRtvQf3-ZhkWjMmGNI_DWYEtpfFDG2LC1IfpLg0aRWt5CEsEb_AylEl_MxnimLfwoJ6iaHIm3HlF6vrs-QaNuTGteasQdfg9cVy0TONdD3lj1fwocF6hAMoogfb8XgrJQtHtjv-9ODHyQ,,False,False,False
Pirtis Bania Sauna Wolfhill,ChIJQZKGuP5rXUgRfuTFL9fEl6o,Co. Kildare,Kildare,Dedicated Sauna,"Crissard, Wolfhill, Co. Kildare, R14 VF38, Ireland",,085 100 1406,4.9,43.0,ATCDNfVYqWerLxl-C4bAXMiNJTgAaPanqS7R9Re7Lj1JD0OO6G4V9GjXl1njnZOJrGLr_6fc8TA8WO3AnW7HlXCZi6GMlWAlruUfAgrEJXhBnmRlewqiYnGk_iQYvnnwp6OhHq2OYCKoQT2D2V2Du-VMiPrOz6315RV7ip95YKWuqHUhc5-JH48B9K_p4CEehfgHOdS2R5PsEo3Ck6XivVMSQzcgy8T_oIww-SC-A06XW1MJ2_yOcmeqnLsopXZWE0_aGKxWKSv-Qo7YGREEKLdCfmwpfh3aeDWvITDQdQ-kJa0df-2nsND--gXRD1UTO0v32Pzll3RcdX3OpZmJjZv8_iDQPQI7wzhr3ZYk3wgc9CrmB4tUQe1bc3RladqDpdi8evoVOtljL_AqVkV_QMGWYswOdCP5N3IVF0R0xSBnCR1ZsQ,,False,False,False
The Wood Fired Sauna - Skerries,ChIJYzl8_ywjZ0gRRVsNxrs4-vI,Skerries,Cavan,Dedicated Sauna,"The Captains, Townparks, Skerries, Co. Dublin, Ireland",https://www.thewoodfiredsauna.ie/,,4.9,38.0,AcnlKN03T1yr9FC2XESZojmFNA6cS0aEwHtTB-4rxe4Bs435o1W7CFSv66RCt2pAtEHDgCV46Msj0UkPQWwSpYuSY8NHrx7zlJ985MMsuXSZmwSigFYHahlE-1FXs7hHHlKEJzFEz4BfgoLSKmowqdYEUJ5aAhFXec8QlC-SCkoOtCASo_6TNPEQhiUb5bTv7Ci-8AKcdJpETKBfxhbMfIaK8KO7ND5jY3S1HHlkFMlazMb6HL-s1l1pHmK_WuJm3ti-0Ne0b79strrjIHBRyzjIovXMWDJ-Pb1jOS1CcPJzhsVMnDCnWUF8BqagHS92HJWYmUns66jTxokFHWNpCB196EYr-4-adobbFegiSmz1sfkDRT_LzXPwEtgDkQiTTm0hyoNG0YmeC7wM21jIzxtheNTXaBUu5G5LF_H7nCmnrTQKDe9t2UCt6sgI29rn9w,Wood,False,False,False
Swede Sauna,ChIJ04HOk22HREgRo7OHm-umLns,Beach,Cork,Leisure & Fitness,"Beach, Cork, Ireland",https://bookwhen.com/swedesauna,087 978 4751,4.9,38.0,ATCDNfWjCm3Est5zr-jKrhiU_PVJUlMKfWW-toBsN2cDSrB1oGFbw-Q0LUz8maCvzHlcYIoSh3aKJZWFT2hQrTf7K6ejmD-TjbyFIcIuCyF6lB9eGnlB769hJoZjsYJ7Ac49cpgfwO6KqD0B42w5dSd9T4GfniwT85ApN0RIocIn_JxGHHux6Tr3VH0_WUR35C5N8ez-W8rTA52pGoa5yv00A_yurg23kJapzQ5VHGeKlQtIoW_M6LivI_G2oCSCZBQtkjkhOZR4U6ENl20DqTemOA1IMdxsFdpGPKG1KXbIMISoEEaaTTE1Z8fOvNre3HlYHAMIFSKTBFLsYiwWVc-QUg76ZFvYwYWN_HNieJ3_NmFOukSqSvtWL7gTzWGuPvrYGSEwWhrwDORNrYUcR0LxpGfyZNZXFj7eyOr1CnE8Ob9pfprr,Wood,True,False,True
An Ghrian Sauna,ChIJoY28fqkxZ0gR1OHLPnz9X6c,Co. Louth,Louth,Leisure & Fitness,"An Grianan, Newtown, Termonfeckin, Co. Louth, A92 D624, Ireland",https://www.anghriansauna.ie/,086 335 3077,4.9,38.0,ATCDNfXsjgFvlu5EAHiuckTdsEUr_yGeB-UvCptAQbPJf9aZNegN1oqEJPtkmPMHHlG2V6hLpxNxGG4MFc9KGBjWAzRNSqRCeelt_5uczMf38F0XMgatg1KPlvrCQnqcrB3-_X0CXc4gDBG_rUCdlR9g_SavEazRfB2so9RgdbjOkZtEzywazdOYBrdOSQhrMidZ4-xRpXrJ4wIY5zSolEJVodBAp5A2J_FXpotF0LphrHD-dInKquzdQwWj7lNQfYV5wRaKTmbg0yQdO5F8aRg_wM1iodcuFIXhRsN-GX4_Pt_12w,Wood,True,False,False
Serenity Saunas,ChIJ5RnQq79fW0gRclCYCju1xLA,Castleconnell,Clare,Leisure & Fitness,"Worlds End, Lacka, Castleconnell, Co. Limerick, Ireland",https://serenitysaunas.ie/,085 140 0269,4.9,35.0,ATCDNfUsrFdSSYkNmXYMzjm61uBTcRQzIe-DtWkwKlFnEZdoaGcKXM0F1-22zGtC4JRrq6LN7F-owlK_wMHWGRsyZaZGu8xT2XVuK1V1WRGMCyQWveX9qfaUeoeueqaWpBitvX124ykMaLf236-lx_AaG3_ph3Uwg_ISSitJUyaQ0cpJbO3vmHW_FbPK8McwAwX6Jc3VlhQ97wEBx_2NTSvjd9xpFpCzaeQD1CfcAYwY1bWVEmp2cTlyA3txxT1GfOIIWgkpuXt2NAnMaM1ENwfFBoSafYynEjwM7T-6AOxTRvtajg,Wood,False,True,False
The Nook Sauna,ChIJ8YdBjm4bXkgRhq60pCMvg6M,Cavan,Cavan,Leisure & Fitness,"Drumnagran, Tullyvin, Co. Cavan, H16 VH66, Ireland",http://thenooksauna.simplybook.it/,087 334 5023,4.9,34.0,ATCDNfWCQCCBz63Pbv3u67nGi9fMtkBhuFQuHnm_HDswxpKrTRvaYfQuYGt4PHSOjdOcJHyoeUXB_ZS0USF4JvSIxKyTQAGt3SgvvN64L-Kytgi4MVPBjY2Z-RG7wDpIYUrdPaCBF31aC6JNVLMtsNPIHr2wH-R_b9o5YMl396BeM0TxpWQ5ACRmRQNDsDjHPGVjMMcowvZ_pVShYpLKE9vdBTmxTvMSeBPt4UeLmnec3iPuRC3nx7l_SBArtTSU0tDZy-3QgBKqE90hqgH_Ik26D9s0NCsFH9pUvAMuU59qxDcT1g,,True,True,False
Skellig Sauna @ Cuas Crom Beach,ChIJYZKW5gbzT0gRBIF2HP0O9jo,Cahersiveen,Kerry,Dedicated Sauna,"Cuas Crom beach, Over The Water, Emlagh, Cahersiveen, Co. Kerry, Ireland",http://www.skelligsauna.ie/,,4.9,34.0,ATCDNfVpIDmOZB9rasCSArNMoKcx6IYBcvH1BIJoMcNANZPWWqHlGFKAeBWnYUvW8CLuXDZ7GskKVwfLrDAAcBtvHSEZa70H-5Aw7OR2FeWWk39m45rCVWSUH7vARdUyk4RR-Vh9HzEwbLgJe0CKMWl-_VWy2-th4sUL4f06suiJf7a2s-l7iytaxUwgV1vgdNeH1PuZohJmCRxV_AlQzOJsZRuqGu2mwTDg9_g-NK7roxS1hfCE47tUoJ1yBVFR1eGNWrsk0pBBy0mIXZIzsZ4k3iBZUyi_Yz8sOCSibkI2qpcf64xzg8XlWr1d-tfAfCuRzoBxq23vGwcjzydfU3pg6Ifx88pBEmtvIaAJFu9q_LTyYDl8EucoV_S7yfK4byFsqIDbuLtg0QCXlyezNMK1w0fx-PS3TVuZeELp7ynFCjZs-53z,Wood,False,True,False
Cocoon Sauna,ChIJqS-XSh6BX0gRpGsh_QzfODs,Portnablagh,Cavan,Leisure & Fitness,"Pier, Breaghy, Portnablagh, Co. Donegal, Ireland",https://www.cocoonsauna.ie/,085 111 0524,4.9,33.0,ATCDNfW7k4K7neIUTqfciQAGfLaqBs5Nmyzak2nkKD6MswkrTNCcSGg9u9EI48THpffV36iHeJO3gR8p07fwHc7On0ZvgaJ5sS_hxS3C8DMMTO3rWh4dXU0gvQvanZC8pErYldE8dem9nnzKBFCjqpgemvVrpPcOqUb5erWY1soDqBcARcU09u7vcbIoc8-teoGfDDBB3lSk-sIhwZcHAUSxLMeM1BiZPRezfY-Ov332yoRKjrvtVVDLJfoH2jgua0t5gaKouAzNUW-yObhF4LXW88crfMAKk_6IOAPhx5Czxvsp3Q,Wood,False,True,False
Happy Place Saunas,ChIJxXZ0YwCHREgRYQ7k5gtr1eo,Fountainstown,Cork,Dedicated Sauna,"Fountainstown, Co. Cork, Ireland",https://happyplacesaunas.ie/,,4.9,30.0,ATCDNfUWZrYykqlimlZWqvBgPEml7zDmmApxg1zaxORTYHKjj3MJqG5q62APLecMwdKPlrk04dBL8yAKmeYckVxV1e4OGDhyc-BXy4BXz1f7G7oC-PVHdAeZ1O6_tjueMcDPn1eJJJ8QEmWdqG_CU2T-H-Yky7mA9R32oOU8g5yI05I2rJsrrx4dOvNAubFCwzpfNvif0Sj-GbDLWE5D9odmFILbggKy4Gaym0B3tcx-Gpe1yHyyPDBAOgbkJT-U8pEgiemasg1io26xivpX3AvRD3nqwLk4Y05rqlVToP3eXfBvQfABYQxhihQvZToSl-gJ1B9JfF_IEszsJPTDcLTGmfMTbcwuvjmnuafBzCrUlbBkKadGiaqiuTjAXKwjTKjiC8Svz1cx94MFGZFmALnNse6rLLFZj62WnmNPJohUd5682yIQWaw-RyPBJTCKlA,,True,True,True
Oileanra Seaweed Baths and Sauna,ChIJgwZbyelPWkgRxJ2Kn5FHQM8,Co. Galway,Galway,Leisure & Fitness,"Maumeen, Lettermullan, Co. Galway, H91 FY52, Ireland",https://www.oileanra.ie/,087 615 4740,4.9,30.0,ATCDNfXgnv14YDQeJNLZHkOaSUN6qvep2PGp0_H6b5cy3ti6xH-6CNK7idCoXQjIXxiVWXs_VfWd0jiIwwG73amAraj-k_ZOlBjFgCJnybgMAis8lzlWwbeGCG5AFoP20-pTL4g66C90yezXUpfTDS8cFTg4u4DW6gmFOq6T3_HDKNJOxSawMsp7Eb-QZcxU0llUiplAKXvZneuncCKhek4S5-ETF7FhloWH6KDPbZwIS8y-v9JqJgMVI1GNJTYiduaEUnOnbu4K4Ufg6HnculANCu0is2oh8N6s_IDnbHcjj4vg7TLfdcZWzEK0_FugxLsMsXvJIDuFe8trHRqPmy5zaERius9fF-j56W1DRdJ8C0PVBFGqeXAXUinYXNjUlJD7zt2IOk3QaPlpUB4jFmt-jvVyNWTJ2fof6TLCaSaFj6XsxA,Electric,False,False,False
Sona Sauna Belmullet,ChIJ17ivormpWUgRG4-pru1vcDw,Co. Mayo,Limerick,Leisure & Fitness,"Shore Rd, Belmullet, Toorglass West, Co. Mayo, F26 TY48, Ireland",https://wunderbook.link/SonaBellm,083 363 5074,4.9,29.0,ATCDNfVsOXA8KSQJUB84MtXLxxt2XgqxE0DMK49LO-PiTBIQrckIeLXa7BokLS7YZgEUvYCnAnaY2GZUEP48WtxWvsb6OPcadVzxNhHH5-7svfY7iPnAWTGcR85GqX0lv5lpMktwXiq5JZCtqNeHyKXScuNwR-4WZLTzUj9UfmafgrkvXFDzZZEPo8epBv-uBpxPis5XuP1hSewdcyLQmWtJ4zwBpnRDHjmv33SNEoWPmhGRrumPXQQ8WERa3lZvI5crWgc3UbFzR4XveIU07HWfLETIsgdj9cEmUYf3V1prHKcVgQ,Wood,False,False,False
Pontoon Sauna,ChIJJcgyovZFWUgReJwUzucK9c4,Foxford,Mayo,Leisure & Fitness,"R318, Irishtown, Foxford, Co. Mayo, Ireland",,085 184 1067,4.9,29.0,ATCDNfUa-eFt_UEn4bwRL7XzozdtpxaQOqJwKxDG7EQKk4d40kuVfV9OaqJw7ZlNMdkrqFKNMQvIIGM27iKGmfaLbRrWr1J32pr5fFHYM8zIjfMLmFBI_MvMvXUPi5V9hFy5YMdRpljQ5JPB2NkmW2Y5Wdt-NHlEK8hsz2vDEx7e4IZl6unMTiC76kx_YaW-MGGWdf1kMGTuYWBrF7dAngWxUXkYc0xabDIut82MtoRLN68A7AvRgZ6UPiwozIoF26_GxFVGeNZzYtmAJmgS6Jg0rLkRh28-ttTx6zEEB0A5VUwnLw,,False,False,False
Sauna Snug at Flynn Park,ChIJ50Q2zugZZ0gRiRNYRhzfVfM,Co. Dublin,Cavan,Leisure & Fitness,"Courtlough, Balbriggan, Co. Dublin, K32 N884, Ireland",http://www.saunasnug.ie/,,4.9,28.0,ATCDNfUhTs0Vj1Q_MeVypQckv-YYucgluQuZbro2cAj7tnRM2LgL_zASzE8I4EVJxTFB6nrRvhof78vwMJKyB9Hi7BvJh_odp1A9F2SlJt9DfQ4PMNfsggNfDPMKXSpOo6825WAfbEnAxdwoaeGo8gdLbmqHmmeecznExdy_x6ry3CyXMqtW8-XhGtZB7D4UEO839Eh4QsUNTfWSAqBJpWFIHEkx3-CVMYEPQzWjImv5TOyvx7WcA3fpbqXBqvYMcY_mCDrKpESXKzwcUus0OM7BIPcpl2gcpssLJ5OfbSt_4rpXCw,Wood,False,False,False
The Mindful Yard Sauna,ChIJ6WA6cwANZ0gR9cPxB_f5n5c,The Liberties,Dublin,Leisure & Fitness,"Crostick Alley, The Liberties, Dublin, Ireland",https://mindfulyard.ie/,,4.9,27.0,ATCDNfWER-xIQAfIKAFMrHT47GMdRItmXHFip17XiW44de8DAZigTawTppI1HdQpGUlQrYEgtnYi6kkgLf68-iu95sHMSA2Id31WEnxTXax-zdSGp-rhx650GHPEBCSSkT0OcdNdVcMauqlmMZcsSaN544CcG3mZQsEW4D7XvUOAft7MI-5l1gcZ6GxSInkEaoj8s6b5AcFfvqn9alddl9WsZR-cZqHSo810R9SAD1FW1VpYOGxLSIcN-OZ_yujG_mvwzHKxtzW3NDmO5KxwVQwgYKFC9KOAiv8Pbfutx8KSnsgxDg,,True,False,False
Éalú Sauna,ChIJYxpgLlsdXkgRclrptRdwmFk,Cavan,Cavan,Leisure & Fitness,"Cortober, Cootehill, Co. Cavan, H16 Y067, Ireland",https://www.ealusauna.ie/,,4.9,26.0,ATCDNfVU_mEJ-yiuCMi-A-VGM3YMaLlMDVb5OkP63tclRiGZ0WpvRRiSI_IU0J1DpFde8SMINwtks4VZWGMFUbHrArnNpTA7J678svQ_UF9q0TvShng8J2MjAJNBbrwaqE8uqThfWSPLtTa_g1zm7hE-ZJWqbfS_AwgESAkiTwXm2NRYhstvn1cXmw47VG93K35wTzB4zftV0HhsfmGrrNZouyB3PhzNsFwivDW_f9cUjxVKmDlQDuT0UtFL2UgfTuprjFKvXrQ_ANOoACfGlPPYpygPh_1T6J5pjMtdM0op2ufseA,,True,False,False
Hoco Sauna,ChIJFRMgBcebREgRfimPpiPmOfQ,Cork,Cork,Leisure & Fitness,"The Black Market, Monahan Rd, Ballintemple, Cork, T12 NXN1, Ireland",https://hocosauna.ie/,083 119 9576,4.9,26.0,ATCDNfU1l8T3MqIDBZ9efYjS5ejLp38pyv4D-bC7fVYQqDNfI2fkhkQWM7iAhvxKvpUX1twX-cxC83MgYsJwnRCb3TELDG-c0ynUAQaXsmh5-LutxPgMvFWcZEeUYZCvARt6NZGhvm4QZYUEtayyDcUKObSCrxLDlb9w4GNrLewpnjm6IlORREyEOT7MTRjLHFcg66SP7QEBltlSRwtukPiSE0ELDDUY5Ks_DlXObj43ubK3MuLGjjYqTBQe216ugbnIZi0aBI0yJ2KMtHYEfSArgfva-frvq7U2PfV30t6Ko3835w,,True,True,False
Fenit Lighthouse Sauna,ChIJuSI_YQBNRUgRAoizoavUHIc,Fenit Within,Kerry,Leisure & Fitness,"Fenit Within, Co. Kerry, Ireland",https://fenitlighthousesauna.ie/?fbclid=PAZXh0bgNhZW0CMTEAAaY2kPY_WgER7mb0ofTj7wQhU9qIryG4PurhexA0DqGAmhlQBqJeIDLeRrY_aem_CB_x4zebytlFZMf6l8XFbw,,4.9,24.0,ATCDNfWTLruXi8W4OcaavciAPw0svG3RgbI1fR6WiL1HGg6elxSS44ZWgjDhRKO838GJ2eAd-WAjqAx5f7VTCUg7OrT7o6wXBx2QJYg2LyykvQoDPuApTc-5l5jdNb5CM1gl-Ik8xdbaHbq5FBsrDJeo955flk99zVfr1iTwLhgmfMAs_c_IzC15EvZ8cl2OovrUk4TOFnSuTnMkRrG1-OgbZM9w2_8S0zjLQzflAjU75iPf9meU47VUqSn_kjMADDJdmoG35RTKlGi5tFlSi1q8r-amzo6_gvZVeZfbOV6j7Aldrq3iG-oZClLqCO-exGhLach90rdrcHGiyJavITJJ0g1xHpnFHZgP7cvhto_54q5TdhQ6EOvjf7CtrOvPyYvKLFv8kB3TYMnq4-BiMSClpzWlvv-AE5zOtmEthURVAIQ40pg,Wood,False,True,False
itSaunatrailer,ChIJ2yJx8IyLX0gR9wIuU-20N0k,Letterkenny,Donegal,Leisure & Fitness,"Marble Hill Ct, Clonmass, Letterkenny, Co. Donegal, Ireland",http://www.itsaunatrailer.com/,083 425 7339,4.9,19.0,ATCDNfWh8tlBLjeYwSc6zC28K1xR1b05Z1QZzY3HlX5iy3d8jo4TWjT8gHCR8xkNK9WUZKlKncOIT4kUlFHWEMFE3aXUblt09osZHcAqNK5G9Q0Szn18cJZGN6sgtGJKOEBIUzmR6rUhNaqxKuccjoq8szXie5iuhXB3TbuNvIw70fcAyFjGq2-B76fD3_EMh5l5wlF27Il6c2coKgVoStjNNN7EbSFQsE6yztFL4t9H6DvWQmJq_R4tehe49lNAUgSwgLPis-YnXpaRdRLHKBy0oI-oM09WPkyoQgL_-i_TkTX3gQ,,False,False,False
Lakeside Sauna Skenanagh,ChIJ9yZaseWPXEgRMJl7R9AiLf4,Luska,Clare,Leisure & Fitness,"XP9M+C5, Glenbower, Luska, Co. Tipperary, Ireland",https://sites.google.com/view/lakesidesauna/home,,4.9,11.0,ATCDNfUX29TmTjZz_yyKQjvuGjzKpNHgRhsB3MXOOkTAf-ymZbn-aY4xCoqm-cU_o1ff_JtbsgRK55C5YqZKX6L8HWskroIZAEqzt8oAdQeFc1T8382OQAhODF9nJav8wyU8rvUPUvfXvS-MEKKP0o2swSuJiamP7XGX91KEUFmSZmTLPz0uZ4cv_nd_CcND25Ik1_tvHJfDxGCaw7O48LIbXqDckFilp9tDFcYnC_sngMJoQV_71oj7r5RnEGn8KmAIxG2vNnZOUBkHHMLEorMikXnBGl8sQDRBO0eTYoFyuRu1Ag,,False,False,False
Sauna Cróga,ChIJqWu6om3PW0gRnQMcXSU8B-A,Cornamona,Galway,Leisure & Fitness,"pier, Cornamona, Co. Galway, Ireland",https://www.loughcorribadventures.com/,087 339 6125,4.9,11.0,ATCDNfWkPMe3c1v6Q10FW4c2KGSpvCxJeGuxbcPwig0VJz7AG7OTa2iF1yhRieaDaPFuOdeoTNv-WsSQD9FlX1OO1eklv1KleQBxR9zmMyR9vX-2X27y2bFLlVWUK9STW-JCXPPVHXxEOlOqNv6nvAd1-daiImvBvjHVK73qqig1cMzwyFASPJ7ENx9o32WjWuqG9SkbHD4fVKx90KxUi6XURPIOjv2l99gFBrnpx3KkMVyzw5Szkz2fOvv24NP0FDsyvo6FTyZePHNkVm7mma1wdmaG4rOCk7PBnW8KKtWIkEuteAUIQbWAfC7-y-Q8Q15hR5e1TtNRqthl-uCeCDWz7mPT05IXXJuqVWJyZOBveREFNA0RlRWSrzxO8PGyDZ7o1T2vunr7Oxun5tLGGqZD6cyUQBtzdaqrjfLRDD5xTOycUrK3hSJ1F5gpeZIuW0q7,,False,False,False
